comb,f1-0,f1-1,f1-2,f1-2,macro f1,micro f1
60_30_15,0.5623926249202409,0.7699370036235693,0.4786017055596963,0.3715978521753905,0.5456322965697242,0.6902513866636083
60_120_60,0.5974117689809916,0.74752343594597,0.271714621521123,0.15796727680878908,0.4436542758142184,0.6697872532348003
50_25_19,0.5471642404811355,0.7712804378611965,0.5324940548448276,0.41555193915092986,0.5666226680845223,0.6927363640927013
5_8_0,0.6601915821850859,0.7594493257127256,0.2994450102739957,0.30261108242742274,0.5054242501498075,0.6925310610241282
5_5_1,0.6150466887801319,0.7634200043213832,0.33650311564508956,0.30340251464268103,0.5045930808473214,0.6854068293692275
50_100_0,0.6517083741381424,0.7604142656350021,0.18259464829146552,0.09503237503237504,0.4224374157742463,0.6878572158848635
10_15_8,0.6428151693265108,0.7681408120171144,0.3894041005191823,0.32681484006096295,0.5317937304809426,0.6989859348622137
50_50_13,0.5591847133969232,0.7538100605100131,0.39924390984553454,0.24091881400957713,0.48828937444051207,0.6741795912389319
50_50_25,0.5505677394521213,0.7577575334719894,0.38713733216035057,0.28887177621546944,0.4960835953249827,0.6748211237511601
5_8_2,0.606460233743112,0.7580178266314808,0.3323822003897193,0.3057590513087003,0.5006548280182531,0.677370671880522
50_75_38,0.6106656427286588,0.7606126058406615,0.3869230504827192,0.2207602089901333,0.4947403770105432,0.686960934580033
60_120_30,0.6117009550645413,0.7490195644314063,0.2818399467047674,0.10910377840921602,0.4379160611524827,0.6738938380945784
5_10_5,0.6116999721776917,0.7424680914086854,0.3317091612488353,0.31262502756487226,0.4996255631000212,0.6702505837324507
10_10_3,0.6168473550437823,0.7758717959728876,0.40021187511179096,0.3339473767488626,0.5317196007193308,0.6981486731403042
5_3_1,0.6156799527531323,0.7617255186218811,0.41214621332711343,0.3168681212565017,0.5266049514896571,0.6893730962008491
30_30_0,0.6084433346129737,0.7645442152754462,0.35031207719416746,0.21789985386489583,0.4852998702368709,0.6918445978379152
50_50_38,0.5582796233486884,0.7654991243575189,0.48993356581835396,0.3623079017804826,0.544005053826261,0.6890378294302917
60_90_23,0.6308239652070475,0.7563388717820785,0.27900363810283346,0.18305953875054584,0.46230650346062635,0.6880817590124187
5_5_3,0.6149584681946283,0.7652865063615796,0.40226834768544034,0.3364849381983035,0.5297495651099879,0.6906869132497389
5_8_6,0.6142093980525374,0.7572142884106182,0.38166239726574225,0.3913460418559557,0.5361080313962134,0.6837769840761322
10_20_15,0.6214181239125987,0.7613458046881477,0.402506414633817,0.33618635643621225,0.5303641749176938,0.6878404998951071
50_100_25,0.5955035525797624,0.7455369192282444,0.2700580989468199,0.14714370900417414,0.43956056993975023,0.664774081844937
30_60_45,0.6222962265735149,0.7688283302624321,0.38781132148668895,0.28082736270908676,0.5149408102579307,0.6921992886116459
50_75_56,0.5967304103381724,0.7642718131614143,0.44215879261137914,0.33612437003777507,0.5348213465371853,0.6918711957195686
5_8_4,0.6053695557292058,0.7517939618958818,0.3495682903807295,0.3045612074237615,0.5028232538573946,0.6755512853364382
60_60_30,0.5544862095821702,0.7583176223180876,0.42204935423079293,0.28474296047203834,0.5048990366507723,0.6798246341057096
