comb,f1-0,f1-1,f1-2,f1-2,macro f1,micro f1
60_60_45,0.7520037174256378,0.7672087347629784,0.5465217534177095,0.5867721458371021,0.663126587860857,0.7675185813038505
30_60_0,0.7429170844148592,0.7653980763563604,0.47768499688290306,0.508919290214584,0.6237298619671767,0.7542195342551492
10_10_5,0.7159575171084627,0.745424368813732,0.5099264914214012,0.5433663449974658,0.6286686805852655,0.7397214935197048
50_75_0,0.7345591455258498,0.7593061760183654,0.48272923485710667,0.49813159647328475,0.6186815382186517,0.7474025826394237
30_45_34,0.7413481031626757,0.7492529195525309,0.5205501164234928,0.5554456755943716,0.6416492036832679,0.7564276634846355
50_25_13,0.7505919179884323,0.7824980032432688,0.5611376943538325,0.576372753460911,0.6676500922616112,0.7694174102014864
50_50_0,0.7383404454969626,0.7517244056956705,0.5019080021487095,0.5691539831176855,0.6402817091147569,0.7488380744881187
10_5_3,0.713641981135747,0.7498468649367503,0.49520996589106253,0.5002556885429915,0.6147386251266378,0.733044089812318
30_30_22,0.7404605178969932,0.7615524972588358,0.5307233184546343,0.5612629054546603,0.6484998097662809,0.7583971293473735
60_90_45,0.7419846423316202,0.7562319313450425,0.491809166573442,0.5610457589369054,0.6377678747967525,0.7559118293281891
60_30_0,0.7357496169439229,0.7662578414053552,0.5281730388264394,0.5458301909191046,0.6440026720237055,0.7536167138786772
10_5_4,0.717579403736043,0.7477625940878418,0.5116398630284097,0.5148111304835266,0.6229482478339553,0.7365543699079223
30_15_8,0.7407272261222687,0.761713481324882,0.5364996431702143,0.5606145081940866,0.6498887147028628,0.7564678494537257
60_30_15,0.7470601162117343,0.7745509042319442,0.554323163049276,0.5613392882829527,0.6593183679439768,0.7631597714806935
60_120_60,0.7391183551256201,0.7565628359730765,0.5041947939296451,0.5470574532857282,0.6367333595785174,0.7558932517820911
50_25_19,0.7431496115836762,0.7632085802014968,0.569605022456493,0.5917688788400829,0.6669330232704372,0.7632601873911969
5_8_0,0.7120393738548926,0.7318763204251284,0.4711658495763829,0.532694061097737,0.6119439012385351,0.7281462668332148
5_5_1,0.7016063118463679,0.7302464601787273,0.4343276281360438,0.49926858457198275,0.5913622461832805,0.72025720871781
50_100_0,0.7325905950189351,0.752387665364656,0.5082832332369418,0.5094468926823625,0.6256770965757239,0.7444569198185351
10_15_8,0.7135456627665023,0.7445756015355409,0.49491331024412705,0.5475016775079883,0.6251340630135397,0.7402147468073328
50_50_13,0.7480284965969837,0.7567551626590103,0.5036514822167941,0.5178944637703424,0.6315824013107826,0.754868529234435
50_50_25,0.736818083363992,0.7534607560060534,0.5223673346503823,0.5442758669660568,0.639230510246621,0.7540688459811944
5_8_2,0.7224459575226052,0.7251121724782759,0.5146812703766591,0.5213309522631124,0.6208925881601632,0.732321828147638
50_75_38,0.73305279270094,0.7529858081140649,0.5143834636888264,0.5335173126977915,0.6334848443004057,0.754193229033856
60_120_30,0.7509560923686929,0.7611414091318139,0.4778482398546315,0.5226968419782806,0.6281606458333546,0.7562252277462065
5_10_5,0.710546804902962,0.7315347464653148,0.5295762644038701,0.494726703142246,0.6165961297285982,0.7311265857360714
10_10_3,0.7152355351374965,0.7466585696387131,0.4833130252680303,0.4896558391331635,0.608715742294351,0.734928422874659
5_3_1,0.6944393104458347,0.7342440958423877,0.45437932380418666,0.4139145497285803,0.5742443199552473,0.7117241711587025
30_30_0,0.7450836383700623,0.7688610699866969,0.5050118067427611,0.5789279656111406,0.6494711201776652,0.7584190312748631
50_50_38,0.738260043762419,0.7605775254573568,0.545071664439241,0.5608218338333351,0.651182766873088,0.760503324210189
60_90_23,0.742450975849757,0.7504571245122413,0.48094897158605615,0.5523754703543095,0.6315581355755912,0.752873833675095
5_5_3,0.7098258746091876,0.7241218098281721,0.4722629478751743,0.4786301026384737,0.5962101837377519,0.7219518260120372
5_8_6,0.7178840268495114,0.7287866107376909,0.5060122586333944,0.5393129767093063,0.6229989682324758,0.735038248198761
10_20_15,0.7207531473138337,0.7496143588083041,0.5155197143850414,0.5318607677436097,0.6294369970626972,0.7471496317566122
50_100_25,0.7478350879157714,0.7587566682026216,0.5161060733697659,0.5451272760514096,0.641956276384892,0.7587752939149779
30_60_45,0.7568767800759508,0.7705149665580084,0.5246473132722846,0.5869939135440965,0.659758243362585,0.768966855360362
50_75_56,0.7517649028215792,0.7743798289920316,0.5681417881200894,0.5596620877705936,0.6634871519260734,0.7708781328535145
5_8_4,0.7099908553425788,0.7191954576485904,0.5117588917662196,0.5259022736613075,0.616711869604674,0.7295575712037992
60_60_30,0.7385812379236656,0.7551453576837854,0.5277119675181509,0.5975270661276121,0.6547414073133035,0.7566974293995783
