comb,f1-0,f1-1,f1-2,f1-2,macro f1,micro f1
60_30_15,0.7212543322915412,0.7785545685491888,0.4245001677242323,0.3978038995447484,0.5805282420274277,0.7233064034121424
60_120_60,0.7170223258782328,0.7440907028238667,0.5061612434332142,0.43743619911561776,0.6011776178127328,0.7334264983032411
50_25_19,0.7270636382638942,0.8049981370888405,0.44483434950954465,0.42274053465552086,0.5999091648794499,0.7406137348364941
5_8_0,0.6972246992885375,0.7494887240557276,0.4245414843813264,0.39444747935001895,0.5664255967689026,0.7140327127041828
5_5_1,0.6970211266842816,0.7837950569534066,0.3747798693650229,0.3727016157504574,0.5570744171882921,0.7164989158241872
50_100_0,0.7134006643647167,0.722717947386317,0.3881144910214678,0.3524459077723,0.5441697526362004,0.7124222821760687
10_15_8,0.7091721969316875,0.7630944928557825,0.4431149256983198,0.4595596431898951,0.5937353146689213,0.730366471640064
50_50_13,0.7399292486347271,0.7710081035244595,0.43475996259825145,0.4295199261097195,0.5938043102167894,0.742603959916489
50_50_25,0.7236105915464769,0.7602629482889885,0.44797624370603767,0.4406449439052467,0.5931236818616874,0.732043149616022
5_8_2,0.7063793572969047,0.7460023111727137,0.4292616592880023,0.4273796439489728,0.5772557429266484,0.7175280361397449
50_75_38,0.7333421899000104,0.7590111149698191,0.48264928389769884,0.44470371695393784,0.6049265764303666,0.7419966096719648
60_120_30,0.7154881119920038,0.7309286122917621,0.44760849236525385,0.40831791294059105,0.5755857823974027,0.7231880346884653
5_10_5,0.7127778219679035,0.7444209221869509,0.4627593052562636,0.4582197329235496,0.5945444455836669,0.7223601895530269
10_10_3,0.7018632490564026,0.7731321347768583,0.45150473699164945,0.3805846607138075,0.5767711953846794,0.7236422670813778
5_3_1,0.6932380716661111,0.7804548894931043,0.38013712286476864,0.3414228162456039,0.5488132250673969,0.7081338187508699
30_30_0,0.730987417554628,0.744881610317493,0.44228082446511513,0.4072363902259577,0.5813465606407985,0.7281499499225109
50_50_38,0.7280290501098067,0.7657399744353075,0.4947193407873486,0.45692390196510385,0.6113530668243917,0.7400935566301583
60_90_23,0.7349240334722629,0.7505977293976523,0.43999033438552115,0.4003707947252504,0.5814707229951717,0.7317791399745305
