comb,f1-0,f1-1,f1-2,f1-2,macro f1,micro f1
50_100_50,0.570977140202669,0.6001701911260457,0.0,0.0,0.2927868328321787,0.6056405659774797
5_5_0,0.16707257163290057,0.6384144223106227,0.0,0.0,0.20137174848588082,0.5088061244987947
10_20_5,0.28625166489119214,0.550995688656279,0.0,0.0,0.2093118383868678,0.49205973562620975
5_3_1,0.13479270171541988,0.6427449192656431,0.0,0.0,0.1943844052452658,0.4921648451757244
50_50_0,0.5188407137216371,0.5836672256742257,0.0,0.0,0.2756269848489657,0.5918840314143851
60_90_0,0.6019226408971905,0.38905811949518804,0.0,0.0031746031746031746,0.24853884089174544,0.5407139402577048
5_10_3,0.17586134563528052,0.587535014994913,0.0,0.0,0.1908490901575484,0.49297760833132237
60_120_30,0.5639888749686385,0.5561455639822775,0.0,0.003129890453834116,0.28081608235118755,0.5784463581842222
60_30_23,0.6795047196314921,0.7354176897561656,0.16899235062161302,0.19903019496081628,0.44573623874252166,0.7020217054667207
10_20_15,0.5585113036573515,0.5564241214777184,0.0,0.0,0.27873385628376746,0.5836325084771452
5_3_2,0.5125856772679668,0.7147007931702237,0.0,0.0,0.3068216176095476,0.6253566338807806
5_8_6,0.4219403974051331,0.7003509495273108,0.0,0.0,0.28057283673311095,0.5946689399125273
30_15_8,0.6489904279898414,0.6235378333257307,0.05972358623544724,0.06561235605353252,0.3494660509011379,0.6367115858306066
50_100_0,0.4619576457708102,0.47948328392037987,0.0,0.0,0.23536023242279758,0.5205790573045328
10_20_10,0.2155839925251299,0.5355359392793053,0.0,0.0,0.18777998295110881,0.48497239972091716
5_5_1,0.3139496638840745,0.5667850844714442,0.0,0.0,0.22018368708887967,0.5115996518693658
5_8_2,0.289682135477172,0.48058940443550546,0.0,0.0,0.1925678849781694,0.4748652683431417
60_30_0,0.6193659115677195,0.6552264536348188,0.007448789571694598,0.01084010840108401,0.32322031579382915,0.6370513620088045
50_50_13,0.5386056418051622,0.4709822840817157,0.0,0.0022222222222222222,0.25295253702727505,0.5389952151519468
50_25_6,0.7177197350155089,0.6691103264764675,0.006364685867055535,0.011065724351077395,0.3510651179275273,0.6783182508799859
30_30_0,0.47199425692779684,0.7161708300617479,0.0,0.0,0.2970412717473862,0.620694820778114
50_75_0,0.4851941318006097,0.6073602575142812,0.0,0.0,0.27313859732872275,0.5757376567674983
30_60_30,0.6148065368251789,0.6545044183485567,0.0,0.0,0.3173277387934339,0.6335396959198535
50_25_19,0.670652549071414,0.8134952257581731,0.17837436081035557,0.13784819053248043,0.4500925815431057,0.7133188558324782
10_15_11,0.6516408288621474,0.6306756243247555,0.0,0.0,0.3205791132967257,0.6317170336086411
30_60_45,0.5846736170740356,0.5523136511800993,0.0,0.009876543209876541,0.2867159528660029,0.5966033244811346
50_100_75,0.6650157576650896,0.7279914014506345,0.01877701877701878,0.2513230419595679,0.4157768049630776,0.6912049414291557
5_8_0,0.1108017315831327,0.6573336209206115,0.0,0.0,0.19203383812593602,0.5059942067800196
60_60_15,0.6323373796566388,0.7224070066280814,0.017777777777777774,0.010582010582010583,0.34577604366112724,0.667499424474943
10_5_1,0.2268621692482997,0.5619802054833336,0.0,0.0,0.1972105936829083,0.5004756500271225
60_60_45,0.6668691103509066,0.7421873614183544,0.15360861493659594,0.07597130488030324,0.40965909789654,0.6956368148004229
60_90_45,0.6746850494422416,0.5904666584893269,0.0839433390649308,0.09399424817686791,0.36077232379334184,0.6358038434893831
50_50_25,0.6729772815947845,0.5654033278170238,0.0013633265167007497,0.005947712418300654,0.31142291208670253,0.6180719968175995
30_45_34,0.6739780374804709,0.6501309482889912,0.014018521124191588,0.04924816364007797,0.3468439176334329,0.6521044360902652
