comb,f1-0.0,f1-1.0,f1-2.0,f1-3.0,macro.0,best_score_.0,hyper.0,f1-0.1,f1-1.1,f1-2.1,f1-3.1,macro.1,best_score_.1,hyper.1,f1-0.2,f1-1.2,f1-2.2,f1-3.2,macro.2,best_score_.2,hyper.2,f1-0.3,f1-1.3,f1-2.3,f1-3.3,macro.3,best_score_.3,hyper.3,f1-0.4,f1-1.4,f1-2.4,f1-3.4,macro.4,best_score_.4,hyper.4,f1-0.5,f1-1.5,f1-2.5,f1-3.5,macro.5,best_score_.5,hyper.5,f1-0.6,f1-1.6,f1-2.6,f1-3.6,macro.6,best_score_.6,hyper.6,f1-0.7,f1-1.7,f1-2.7,f1-3.7,macro.7,best_score_.7,hyper.7,f1-0.8,f1-1.8,f1-2.8,f1-3.8,macro.8,best_score_.8,hyper.8
50_100_75,0.8482632541133455,0.8603688370342492,0.4451827242524917,0.3882783882783883,0.6355233009196186,0.4956928320077641,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.8698884758364313,0.8508371385083714,0.35602094240837695,0.5785714285714285,0.663829496331152,0.5397607419273951,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 20, 'max_leaf_nodes': None}",0.7049180327868853,0.4852459016393443,0.2805429864253393,0.4123711340206186,0.4707695137180469,0.5351562074712195,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': None}",0.6040126715945089,0.3667262969588551,0.37854889589905366,0.37722419928825623,0.43162801593516853,0.5471999579237425,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': 60}",0.01020408163265306,0.6043771043771045,0.2939068100358423,0.0898876404494382,0.2495939091237595,0.6248176073959523,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': None, 'max_leaf_nodes': None}",0.9112195121951219,0.8717434869739479,0.5632183908045977,0.5026178010471205,0.7121997977551969,0.5273499807268738,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}",0.8146067415730337,0.8458204334365325,0.1068702290076336,0.22093023255813954,0.4970569091438348,0.5556261697970715,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.8498727735368957,0.8296679603277274,0.4115523465703972,0.41825095057034223,0.6273360077513406,0.5211797827961574,"{'splitter': 'random', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': None}",0.5603448275862069,0.8169014084507042,0.3859649122807018,0.16216216216216214,0.48134332761994375,0.5618090280010292,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 20, 'max_leaf_nodes': None}"
30_30_15,0.8636926889714993,0.8756624541377905,0.2656826568265682,0.3355263157894737,0.585141028931333,0.4840945237720416,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': 60}",0.8657187993680884,0.8186856690419637,0.4725274725274725,0.46153846153846156,0.6546176006189965,0.5315019347093232,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': 60}",0.6758747697974217,0.43979057591623033,0.11282051282051282,0.3787878787878788,0.4018184343305109,0.5402497789151136,"{'splitter': 'random', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': None}",0.5894736842105264,0.5059701492537314,0.3262411347517731,0.2866666666666667,0.42708790872067437,0.5449222324328094,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}",0.005369127516778523,0.6145741878841089,0.21929824561403508,0.23008849557522124,0.26733251414753595,0.6167152910024051,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': None}",0.9220138203356367,0.8938321536905965,0.540880503144654,0.4444444444444445,0.700292730403833,0.5014948102773968,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 20, 'max_leaf_nodes': 60}",0.857359635811836,0.8519243313763862,0.29378531073446323,0.2911392405063291,0.5735521296072537,0.556375589875554,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': None}",0.8270676691729323,0.8133272478320402,0.429042904290429,0.4049586776859504,0.618599124745338,0.5182010021688933,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'max_leaf_nodes': None}",0.6228070175438597,0.8212927756653993,0.44776119402985076,0.1818181818181818,0.5184197922643229,0.5588794045369629,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': None}"
60_120_90,0.8689444161142275,0.8635235732009925,0.4843304843304843,0.5338078291814946,0.6876515757067997,0.49522474233812147,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': 60}",0.861392832995267,0.8387533875338753,0.4793388429752066,0.5195729537366548,0.6747645043102509,0.5362539432776072,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'max_leaf_nodes': None}",0.700507614213198,0.5028735632183907,0.3305785123966942,0.40804597701149425,0.4855014167099443,0.5400774068879337,"{'splitter': 'random', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': None}",0.596279537456008,0.41232575201760824,0.38066465256797577,0.37689969604863227,0.4415424095225561,0.5943556562737732,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': 60}",0.00689655172413793,0.6444121915820029,0.4361702127659574,0.14814814814814817,0.3089067760550616,0.6273669420334885,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': None}",0.9148753224419605,0.8703374777975132,0.5161290322580645,0.5474860335195532,0.7122069665042728,0.5470990989290841,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 20, 'max_leaf_nodes': None}",0.8338678640153944,0.7934845840605003,0.2191780821917808,0.22119815668202764,0.5169321717374258,0.5637430152052966,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.8707172224760165,0.8417746368276404,0.4355828220858896,0.4161073825503356,0.6410455159849705,0.5271135700416204,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': None}",0.5984251968503936,0.819672131147541,0.29333333333333333,0.32727272727272727,0.5096758471509988,0.5462349757483997,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': None, 'max_leaf_nodes': None}"
10_10_8,0.8573449658099505,0.8793893129770991,0.45293315143246926,0.47590361445783136,0.6663927611693375,0.5174270846923497,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': None}",0.8552748885586925,0.8358479179239591,0.3799582463465553,0.4749262536873156,0.6365018266291306,0.5297944739924318,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 40, 'max_leaf_nodes': None}",0.7229906542056075,0.5304755525787007,0.3072289156626506,0.42032967032967034,0.49525619819415734,0.5369717650049508,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 20, 'max_leaf_nodes': None}",0.6267763649962603,0.5857063093243997,0.31288343558282206,0.37168141592920345,0.4742618814581714,0.5435022225889293,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 20, 'max_leaf_nodes': None}",0.010198878123406425,0.5551049197672369,0.20270270270270271,0.19871794871794873,0.2416811123278237,0.6061121177697434,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.9314857582755967,0.8914421553090333,0.5378973105134474,0.44295302013422816,0.7009445610580763,0.541441636536643,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': None, 'max_leaf_nodes': None}",0.8921892189218922,0.8697813121272365,0.3035230352303523,0.28059701492537314,0.5865226453012136,0.5504053554787004,"{'splitter': 'random', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 40, 'max_leaf_nodes': None}",0.833130328867235,0.803602355386214,0.3018292682926829,0.2584269662921348,0.5492472297095667,0.4797394775631019,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': 40}",0.5709281961471103,0.8155880306193459,0.3902439024390244,0.3783783783783784,0.5387846268959647,0.5512546440332592,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': None}"
10_20_0,0.8421052631578948,0.8523076923076922,0.46341463414634154,0.47058823529411764,0.6571039562265115,0.471328725629765,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': 60}",0.8674698795180724,0.8288288288288288,0.3928571428571428,0.34920634920634924,0.6095905501025983,0.4931917055257203,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 20, 'max_leaf_nodes': None}",0.6929133858267718,0.44171779141104295,0.27999999999999997,0.42696629213483145,0.46039936734316156,0.5113592692791048,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}",0.5709342560553633,0.06698564593301436,0.21818181818181817,0.22580645161290322,0.27047704294577474,0.528097332556952,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': 40}",0.0,0.6148760330578512,0.3414634146341463,0.2222222222222222,0.29464041747855496,0.579168263912942,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 40, 'max_leaf_nodes': 60}",0.8785714285714286,0.8616600790513834,0.4571428571428572,0.33333333333333337,0.6326769245247507,0.5014220926196805,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 40, 'max_leaf_nodes': 40}",0.7272727272727274,0.7737556561085972,0.27027027027027023,0.0,0.4428246634128987,0.5239291041655261,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': None}",0.8548387096774193,0.8233276157804459,0.3888888888888889,0.2545454545454546,0.5804001672230521,0.49793379500223706,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': 60}",0.634920634920635,0.8181818181818182,0.13333333333333333,0.4285714285714285,0.5037518037518037,0.5369488275393912,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}"
30_15_0,0.8603076923076923,0.8648,0.28093645484949836,0.2545454545454546,0.5651474004256613,0.47721207918585873,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': 60}",0.8759936406995231,0.8255722178374113,0.33653846153846145,0.4110671936758893,0.6122928784378213,0.5180704455100111,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 40, 'max_leaf_nodes': None}",0.7188755020080322,0.5209790209790209,0.32592592592592595,0.326241134751773,0.473005395916188,0.4992909443269654,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': None}",0.5904017857142858,0.38016528925619836,0.3022222222222222,0.1935483870967742,0.36658442107237016,0.5314312535149299,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': 60}",0.0,0.6304252520824198,0.4429530201342282,0.32653061224489793,0.3499772211153865,0.5636743793767123,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': 40}",0.937062937062937,0.8891170431211498,0.27272727272727276,0.3443708609271523,0.610819528459628,0.5219850884074777,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': None}",0.7914012738853503,0.8019619865113428,0.302158273381295,0.30864197530864196,0.5510408772716575,0.5336840941017094,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': None}",0.8445873526259378,0.8425414364640885,0.4144736842105263,0.3255813953488372,0.6067959671623474,0.5287499971879963,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.6919831223628692,0.8512241054613936,0.4090909090909091,0.40909090909090906,0.5903472615015203,0.5055284033450403,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': 40}"
60_30_23,0.8825490922563912,0.8840508806262232,0.4083333333333333,0.3954961294862773,0.6426073589255562,0.4991889180102546,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 40, 'max_leaf_nodes': None}",0.8858806862899418,0.8587641866330391,0.36036036036036034,0.4401294498381877,0.6362836707803823,0.5461048552539726,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 40, 'max_leaf_nodes': None}",0.6463188286244586,0.4913374913374913,0.27894380501015575,0.33717579250720464,0.4384439793698276,0.5437880813711476,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': None}",0.5790161079669134,0.6069892473118279,0.35097493036211697,0.3509979353062629,0.4719945552367803,0.534125052959399,"{'splitter': 'random', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.006948156066274719,0.6258574281496917,0.41988950276243087,0.22904368358913813,0.32043469264188384,0.6044311571884323,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': None}",0.9461320372620494,0.9149153234033869,0.40616966580976865,0.4056482670089859,0.6682163233710476,0.5478458558403423,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': None}",0.8587553839298975,0.8391342867991393,0.2585669781931464,0.3021148036253776,0.5646428631368902,0.5591065583571212,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.8782071421091214,0.8634246320104341,0.4286718200983837,0.3214285714285714,0.6229330414116276,0.5437057964204218,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 20, 'max_leaf_nodes': None}",0.5389797882579404,0.8235716852317643,0.42801556420233466,0.41791044776119407,0.5521193713633084,0.5526481949105063,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': None}"
50_25_0,0.8667439165701043,0.8751414560543193,0.4015444015444016,0.3305785123966942,0.6185020716413798,0.46222518730961437,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 20, 'max_leaf_nodes': None}",0.8639053254437871,0.8358208955223881,0.35514018691588783,0.2956521739130435,0.5876296454487766,0.5234287509395484,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': None}",0.6452223273415327,0.4418212478920742,0.2565789473684211,0.36029411764705876,0.42597916006227166,0.5153465016556822,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.582122905027933,0.458700882117081,0.36434108527131787,0.27414330218068533,0.4198270436492543,0.5271399654264539,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': 60}",0.00516795865633075,0.6493506493506493,0.2735042735042735,0.25490196078431376,0.29573121057389185,0.5784258301861179,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': 60}",0.9270142180094787,0.9026717557251909,0.43661971830985913,0.42953020134228187,0.6739589733467026,0.517024088594243,"{'splitter': 'random', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': None}",0.8179148311306902,0.8249118683901293,0.3235294117647059,0.28378378378378377,0.5625349737673273,0.5424847788617525,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 20, 'max_leaf_nodes': None}",0.8351534061362454,0.8338291542711432,0.38095238095238093,0.29893238434163705,0.5872168314253516,0.5083258654449413,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': None}",0.6276150627615064,0.8196147110332749,0.3846153846153846,0.31578947368421056,0.5369086580235941,0.5165647119340014,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}"
50_25_6,0.8746123172352681,0.8897451096621222,0.39499999999999996,0.4207792207792208,0.6450341619191527,0.4776157982090003,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 20, 'max_leaf_nodes': None}",0.8474387527839643,0.8338158656629995,0.2878228782287823,0.3674698795180723,0.5841368440484547,0.5244248715291367,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 40, 'max_leaf_nodes': None}",0.6864826610049541,0.45965770171149145,0.2857142857142857,0.33707865168539325,0.4422333250290311,0.5163698825858236,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.5885200553250346,0.018148820326678767,0.3247422680412371,0.2978723404255319,0.3073208710296206,0.521428268088291,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 20, 'max_leaf_nodes': 60}",0.005752636625119846,0.6220247540463345,0.4083769633507853,0.25660377358490566,0.32318953190178634,0.5903158466311825,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': None}",0.9204712812960236,0.8930163447251114,0.3982683982683982,0.41860465116279066,0.657590168863081,0.5100359397044605,"{'splitter': 'random', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}",0.7949886104783599,0.7077534791252484,0.1415929203539823,0.23913043478260868,0.4708663611850498,0.5444550065291506,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 20, 'max_leaf_nodes': None}",0.8447399296050058,0.8300524934383202,0.39012345679012345,0.313953488372093,0.5947173420513856,0.5279296251283565,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': None}",0.6959247648902822,0.8641304347826086,0.3684210526315789,0.30188679245283023,0.557590761189325,0.5219488911513491,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 40, 'max_leaf_nodes': None}"
30_45_0,0.830715532286213,0.8504326328800988,0.39560439560439564,0.24000000000000002,0.579188140192677,0.4661007245979654,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 20, 'max_leaf_nodes': 60}",0.8318181818181818,0.8097560975609756,0.21818181818181817,0.5168539325842696,0.5941525075363113,0.49120222992268714,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': None, 'max_leaf_nodes': 40}",0.664819944598338,0.43243243243243246,0.29411764705882354,0.45652173913043476,0.4619729408050072,0.5105144472935369,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 40, 'max_leaf_nodes': 60}",0.5932452276064611,0.12709030100334448,0.19444444444444448,0.3125,0.3068199932635625,0.5325966299556518,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': 20, 'max_leaf_nodes': 60}",0.015873015873015872,0.6109660574412532,0.36734693877551017,0.03636363636363636,0.2576374121133539,0.5735993960795617,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': None}",0.9080118694362017,0.8647058823529412,0.2727272727272727,0.25641025641025644,0.575463820231668,0.5095540983109659,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 5, 'max_depth': 40, 'max_leaf_nodes': 60}",0.5761772853185596,0.3733905579399141,0.13095238095238096,0.23880597014925378,0.3298315485900271,0.5222534174443785,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}",0.8276972624798712,0.7869742198100407,0.30927835051546393,0.2337662337662338,0.5394290166429024,0.505766491923833,"{'splitter': 'random', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 60, 'max_leaf_nodes': None}",0.64,0.8323699421965318,0.45454545454545453,0.28571428571428575,0.553157420614068,0.4994100802774445,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': None, 'max_leaf_nodes': None}"
5_10_8,0.8568798895536124,0.8723605420737472,0.41747572815533984,0.41566265060240964,0.6405947025962773,0.4978158268436219,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 20, 'max_leaf_nodes': 60}",0.8695652173913042,0.8325301204819276,0.42016806722689076,0.5341246290801187,0.6640970085450604,0.5377445523158553,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'entropy', 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': None}",0.6752460257380771,0.4464516129032258,0.25396825396825395,0.4602739726027398,0.45898496630307417,0.5445081899330608,"{'splitter': 'random', 'min_samples_split': 2, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': 20, 'max_leaf_nodes': None}",0.5803228285933897,0.20673076923076922,0.25531914893617025,0.40314136125654454,0.36137852700421835,0.5772169183333243,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 5, 'max_depth': 60, 'max_leaf_nodes': 60}",0.033797216699801194,0.6265975820379964,0.2857142857142857,0.08163265306122448,0.25693543437832694,0.6000425535361684,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 1, 'max_depth': 40, 'max_leaf_nodes': None}",0.9264136328427575,0.8894154818325434,0.5565217391304348,0.5728643216080401,0.7363037938534439,0.5480919723392983,"{'splitter': 'best', 'min_samples_split': 10, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 60, 'max_leaf_nodes': None}",0.47589900535577656,0.8796343321482986,0.36771300448430494,0.09131075110456553,0.4536392732732364,0.5723377973600693,"{'splitter': 'best', 'min_samples_split': 2, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 20, 'max_leaf_nodes': None}",0.8473748473748474,0.8306394940267042,0.41025641025641024,0.4787234042553192,0.6417485389783202,0.5084106977867437,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'entropy', 'min_samples_leaf': 1, 'max_depth': None, 'max_leaf_nodes': None}",0.5704467353951891,0.8186968838526911,0.4666666666666667,0.4262295081967213,0.5705099485278171,0.5564337899727358,"{'splitter': 'best', 'min_samples_split': 20, 'criterion': 'gini', 'min_samples_leaf': 10, 'max_depth': 40, 'max_leaf_nodes': None}"
