comb,f1-0.0,f1-1.0,f1-2.0,f1-3.0,macro.0,best_score_.,hyper.0,f1-0.1,f1-1.1,f1-2.1,f1-3.1,macro.1,best_score_.,hyper.1,f1-0.2,f1-1.2,f1-2.2,f1-3.2,macro.2,best_score_.,hyper.2,f1-0.3,f1-1.3,f1-2.3,f1-3.3,macro.3,best_score_.,hyper.3,f1-0.4,f1-1.4,f1-2.4,f1-3.4,macro.4,best_score_.,hyper.4,f1-0.5,f1-1.5,f1-2.5,f1-3.5,macro.5,best_score_.,hyper.5,f1-0.6,f1-1.6,f1-2.6,f1-3.6,macro.6,best_score_.,hyper.6,f1-0.7,f1-1.7,f1-2.7,f1-3.7,macro.7,best_score_.,hyper.7,f1-0.8,f1-1.8,f1-2.8,f1-3.8,macro.8,best_score_.,hyper.8
50_100_75,0.9138443256090315,0.917188075082812,0.6502057613168725,0.7423580786026202,0.8058990601528341,0.5982002760517622,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8893871449925261,0.8913857677902622,0.6363636363636364,0.7473309608540925,0.7911168775001293,0.656466478681948,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.7181818181818183,0.5200698080279232,0.17297297297297298,0.6077348066298343,0.5047398514531372,0.650774065592796,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.7058823529411764,0.5377276669557676,0.48,0.7016574585635359,0.60631686961512,0.6663960170004232,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0,0.6530778638401957,0.41592920353982304,0.0,0.2672517668450047,0.7531159039122899,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9494756911344138,0.9379310344827586,0.7701863354037267,0.7484662576687117,0.8515148296724028,0.6431552627569249,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9379128137384413,0.9019859064702115,0.5057471264367815,0.1935483870967742,0.6347985584355521,0.6809429278904829,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9460500963391136,0.9140800719748089,0.6641221374045801,0.5931558935361216,0.7793520498136561,0.6397939347114048,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.7832699619771863,0.8777777777777778,0.4888888888888889,0.5652173913043479,0.6787885049870501,0.6740383088967539,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}"
30_30_15,0.9137822529893015,0.9175097276264591,0.7173913043478262,0.7053140096618358,0.8134993236563556,0.5962551423834875,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.8936170212765957,0.8852201257861635,0.6285714285714286,0.6940298507462687,0.775359606595114,0.6501052240872289,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.7080630213160334,0.5373134328358209,0.2,0.5386996904024768,0.4960190361385827,0.6370141139462242,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.775894538606403,0.7444015444015445,0.3703703703703704,0.5594855305466239,0.6125379959812355,0.6524804882406403,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.0,0.6615186615186616,0.5181818181818182,0.051948051948051945,0.30791213291213293,0.7395673522566192,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9558232931726907,0.941058941058941,0.7014925373134329,0.7482993197278911,0.8366685228182389,0.64233911619602,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9243816254416961,0.8891838088918381,0.47500000000000003,0.32692307692307687,0.6538721278141528,0.6569247911007431,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9444727457972492,0.9054117647058824,0.676470588235294,0.5546218487394957,0.7702442368694803,0.6338363016039228,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.641860465116279,0.8351648351648352,0.7450980392156864,0.5714285714285715,0.6983879777313431,0.6548076908601764,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}"
60_120_90,0.9085037674919269,0.915702479338843,0.685121107266436,0.7355371900826447,0.8112161360449626,0.5956767494926722,"{'min_samples_split': 2, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.894418291862811,0.8820375335120644,0.6567164179104477,0.738255033557047,0.7928568192105926,0.6513184191293574,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.7096247960848288,0.5099337748344369,0.3027522935779816,0.6047619047619048,0.5317681923147881,0.6526365712443004,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.6978764478764479,0.5156739811912227,0.49612403100775193,0.6798029556650246,0.5973693539351117,0.6675190318345225,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0,0.6552227903579255,0.4892703862660944,0.0,0.286123294156005,0.7582307991191862,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 5}",0.9604130808950087,0.941696113074205,0.8131868131868132,0.7752808988764044,0.8726442265081078,0.6558439867778578,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9334133173365328,0.899488926746167,0.4022346368715084,0.29906542056074764,0.6335505753787389,0.6801343673397447,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9443478260869566,0.9138211382113821,0.7,0.6214285714285716,0.7948993839317274,0.6413667499849935,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.7399267399267399,0.8646864686468646,0.6557377049180328,0.5925925925925927,0.7132358765210575,0.6755595054657081,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}"
10_10_8,0.8809921297400429,0.9048744460856721,0.6125574272588055,0.7237762237762239,0.7805500567151861,0.6066643085748294,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8861667164625038,0.8788242351529694,0.5566600397614313,0.6165644171779142,0.7345538521387047,0.6548276846928724,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.7152702212549874,0.5625,0.23779193205944799,0.5303030303030302,0.5114662959043664,0.6401954610932916,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 5}",0.8297197250132206,0.8418791946308726,0.48046309696092615,0.5465393794749402,0.67465034901999,0.6563323423618891,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0,0.6589876703439325,0.49504950495049505,0.11158798283261803,0.3164062895317614,0.727466328802056,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9551430781129157,0.9362880886426594,0.7219512195121951,0.6725274725274726,0.8214774646988108,0.6621434873883171,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.850521436848204,0.8400094809196493,0.4391408114558473,0.39416058394160586,0.6309580782913267,0.6740992144417935,"{'min_samples_split': 2, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9018067556952083,0.8758840169731258,0.6600284495021337,0.5089141004862237,0.7366583306641729,0.636339453530385,"{'min_samples_split': 2, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.6978297161936561,0.8664772727272726,0.6717557251908397,0.6538461538461539,0.7224772169894805,0.666507998681812,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}"
10_20_0,0.9007263922518159,0.8879184861717613,0.459016393442623,0.6666666666666666,0.7285819846332167,0.531275713952691,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8942598187311178,0.8882521489971347,0.5238095238095238,0.6774193548387097,0.7459352115941216,0.571185713102959,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.6711409395973155,0.40875912408759124,0.04878048780487806,0.525,0.41342013787244625,0.6016205258419207,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.625514403292181,0.4236111111111111,0.3571428571428571,0.4324324324324324,0.4596752009946454,0.5890019651460311,"{'min_samples_split': 4, 'n_estimators': 10, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.010309278350515462,0.6143790849673203,0.3103448275862069,0.0,0.23375829772601064,0.6606152314070411,"{'min_samples_split': 4, 'n_estimators': 10, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9494163424124514,0.9189189189189189,0.711111111111111,0.8108108108108109,0.847564295813323,0.5892306017620736,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.7964071856287426,0.8125,0.4864864864864864,0.0,0.5238484180288072,0.6070003583836941,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9307692307692308,0.87215411558669,0.6333333333333333,0.4,0.7090641699223135,0.5660629138911052,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.7076923076923077,0.8531468531468531,0.3333333333333333,0.6,0.6235431235431235,0.6125642454843059,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}"
30_15_0,0.8984962406015037,0.900459418070444,0.5350877192982457,0.6250000000000001,0.7397608444925483,0.5781265457521935,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 5}",0.8859374999999999,0.8793103448275862,0.48677248677248675,0.5560165975103735,0.7020092322776115,0.6254485735491849,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.7173076923076922,0.5222222222222221,0.3441860465116279,0.48615384615384616,0.5174674517988471,0.6356250030843155,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.8262599469496021,0.8288808664259928,0.4810996563573883,0.4461538461538461,0.6455985789717074,0.6272436755301405,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.0,0.6618521665250637,0.5512820512820512,0.5,0.42828355445177874,0.6894625247374879,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9530469530469531,0.935871743486974,0.42962962962962964,0.547945205479452,0.7166233829107522,0.6393000504535508,"{'min_samples_split': 2, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9359605911330049,0.8927381745502999,0.4285714285714286,0.380952380952381,0.6595556438017786,0.6538349025899216,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.926656550328781,0.8933395435491382,0.592885375494071,0.40358744394618834,0.7041172283295447,0.6150808730628908,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.7336244541484715,0.874296435272045,0.7692307692307692,0.7142857142857143,0.7728593432342501,0.629291517792495,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}"
60_30_23,0.8905276541640177,0.9109583751641054,0.6798107255520505,0.6842105263157894,0.7913768202989908,0.6212444123647953,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8935097668557026,0.8922495274102079,0.5028790786948177,0.5963149078726968,0.7212383202083563,0.6664221420256682,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.7312041261654434,0.5598513011152416,0.39033457249070636,0.5409927495817066,0.5555956873382746,0.655283446838616,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.8785996612083569,0.8940054495912807,0.5240715268225584,0.5007451564828614,0.6993554485262643,0.6549833085088368,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.0,0.6633080010246777,0.6023166023166022,0.517503805175038,0.4457821021290795,0.7274950891888525,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9591302597141131,0.9485128205128205,0.5350877192982456,0.5908045977011495,0.7583838493065822,0.6673197447988453,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.9459046029759421,0.9067343666488508,0.4390243902439025,0.4204946996466431,0.6780395148788346,0.6797415806288073,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.935437881873727,0.9122873345935728,0.6334968465311842,0.43359040274207367,0.7287031164351394,0.6557368735378643,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.6934497816593886,0.8669877732493517,0.6816143497757847,0.6760563380281689,0.7295270606781735,0.6770054463474582,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}"
50_25_0,0.8979591836734694,0.9088921282798834,0.6083333333333333,0.6052631578947368,0.7551119507953558,0.5886983444323466,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8905435591958303,0.887885628291949,0.4512820512820513,0.5799256505576208,0.7024092223318629,0.6375135801988185,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.7214611872146118,0.548951048951049,0.30909090909090914,0.5132743362831859,0.5231943703849389,0.641838903028942,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.754305396096441,0.6814701378254211,0.4948453608247423,0.4981949458483754,0.6072039601487449,0.6387949158598448,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0,0.661550888529887,0.513888888888889,0.46478873239436613,0.4100571274532855,0.7137300222867076,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9488636363636362,0.9390125847047435,0.536231884057971,0.5868263473053892,0.752733613107935,0.6447489837801528,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9330655957161982,0.892095357590966,0.36496350364963503,0.3089430894308943,0.6247668865969235,0.6408681736829284,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.935077519379845,0.8973451327433628,0.6264150943396226,0.39004149377593356,0.7122198100596909,0.6313594045074706,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.7228915662650603,0.8706293706293706,0.4285714285714286,0.7027027027027027,0.6811987670421406,0.6441127702816303,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}"
50_25_6,0.8953168044077134,0.9050403787245892,0.5878962536023055,0.66,0.7620633591836521,0.6036834988475492,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8796400449943758,0.8820512820512821,0.48507462686567165,0.5661538461538461,0.703229950016294,0.6518605571510805,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.7098930481283422,0.5400271370420624,0.275092936802974,0.5186915887850466,0.5109261776896064,0.6249325807803462,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 5}",0.7977632805219012,0.7715680954964731,0.4962025316455696,0.4973262032085562,0.640715027718125,0.6457546687714766,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0,0.6639876352395673,0.5794392523364486,0.4134078212290503,0.41420867720126653,0.7116554976960942,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9591836734693878,0.9460269865067465,0.5588235294117647,0.6333333333333334,0.7743418806803081,0.6522259059929153,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9450881612090681,0.9064469219583132,0.42790697674418604,0.34042553191489355,0.6549668979566152,0.6587889500396106,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9312247149687385,0.8977387782652717,0.5628415300546449,0.40522875816993464,0.6992584453646474,0.6231685642694519,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.7142857142857143,0.8717948717948718,0.7076923076923077,0.6071428571428571,0.7252289377289378,0.6515617151622991,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}"
30_45_0,0.9140767824497258,0.9001148105625717,0.4722222222222222,0.6551724137931034,0.7353965572569059,0.5493461166447607,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8532110091743119,0.8679245283018868,0.5185185185185185,0.6749999999999999,0.7286635139986792,0.5795206982963821,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.6978021978021978,0.4943820224719101,0.07407407407407407,0.5454545454545454,0.45292820995068184,0.6203269672331216,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.6507177033492823,0.37572254335260113,0.35443037974683544,0.5208333333333334,0.4754259899455131,0.6355261329740056,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0,0.655819774718398,0.5185185185185185,0.0,0.29358457330922916,0.6854333254325,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9415204678362574,0.9285714285714286,0.6363636363636365,0.7368421052631577,0.8108244095086201,0.5595928580664461,"{'min_samples_split': 2, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 5}",0.9327731092436975,0.8954635108481261,0.6086956521739131,0.36363636363636365,0.7001421589755251,0.5964279527778871,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.941717791411043,0.8888888888888888,0.6451612903225806,0.4736842105263158,0.7373630452872071,0.5798831162430178,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.6301369863013699,0.8191489361702127,0.18181818181818182,0.5,0.5327760260724411,0.6143267976079454,"{'min_samples_split': 6, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}"
5_10_8,0.8985781990521328,0.912322988852064,0.6704545454545454,0.744336569579288,0.8064230757345076,0.5961304218727417,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.8891551827441582,0.8832246591582691,0.6147186147186147,0.709480122324159,0.7741446447363002,0.6498413076604312,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.6963906581740976,0.5380281690140845,0.1607142857142857,0.5687645687645688,0.49097442041675915,0.6304463658460171,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.7325635103926096,0.6446795270690728,0.43055555555555547,0.6211453744493393,0.6072359918666443,0.6495321625005729,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0,0.6624834874504624,0.45425867507886436,0.0,0.2791855406323317,0.7551971599757294,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9506933744221879,0.9250398724082934,0.7407407407407408,0.7522935779816513,0.8421918913882184,0.6411433066225756,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.8965896589658966,0.8708414872798433,0.4640883977900553,0.42962962962962964,0.6652872934163562,0.6604472956425578,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8941361668634396,0.8811138878971796,0.6610644257703081,0.5921450151057401,0.7571148739091669,0.6482497755755651,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.693069306930693,0.8505747126436781,0.5625,0.6181818181818182,0.6810814594390473,0.6644347508463395,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}"
30_15_11,0.8919146074970583,0.9093355412957981,0.6322444678609062,0.6682242990654206,0.7754297289297958,0.6155266644487412,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.8914501257334452,0.8877251780477587,0.5086551264980027,0.5882352941176471,0.7190164310992134,0.6571176691532099,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.728414442700157,0.5560493827160494,0.38583638583638585,0.5280373831775702,0.5495843986075406,0.6403977472382909,"{'min_samples_split': 2, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.8573027420257414,0.8681683899556868,0.5166051660516605,0.5185185185185185,0.6901487041379019,0.6521734586827133,"{'min_samples_split': 2, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}",0.0007233273056057866,0.6627124443937492,0.5819397993311036,0.4878048780487805,0.43329511226980977,0.712850670393757,"{'min_samples_split': 4, 'n_estimators': 100, 'criterion': 'gini', 'min_samples_leaf': 1}",0.9576407506702415,0.9465357337697763,0.5485714285714285,0.5887999999999999,0.7603869782528616,0.6658766153022748,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'entropy', 'min_samples_leaf': 1}",0.9322574591855883,0.8948948948948948,0.38674033149171266,0.3657957244655582,0.6449221025094385,0.6693731970328822,"{'min_samples_split': 6, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 5}",0.9249762583095916,0.8932424054556726,0.5967741935483871,0.36764705882352944,0.6956599790342952,0.6405469165387123,"{'min_samples_split': 2, 'n_estimators': 100, 'criterion': 'entropy', 'min_samples_leaf': 5}",0.690951821386604,0.8634795465746673,0.742857142857143,0.6838709677419355,0.7452898696400874,0.6672841154002236,"{'min_samples_split': 4, 'n_estimators': 200, 'criterion': 'gini', 'min_samples_leaf': 1}"
30_60_30,0.9287469287469287,0.913312693498452,0.6607142857142857,0.6862745098039216,0.797262104440897,0.5668266614713908,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 200}",0.8788819875776397,0.8885400313971743,0.6265060240963856,0.761904761904762,0.7889582012439904,0.6414033891089956,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini', 'n_estimators': 200}",0.7119266055045871,0.5018726591760301,0.12048192771084336,0.6134969325153375,0.48694453122669956,0.629416666652494,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 200}",0.6494845360824743,0.33814432989690724,0.1758241758241758,0.6436781609195402,0.45178280068077437,0.6332570684764341,"{'min_samples_split': 4, 'min_samples_leaf': 5, 'criterion': 'gini', 'n_estimators': 200}",0.0,0.6541737649063033,0.42,0.0,0.2685434412265758,0.7090188150686761,"{'min_samples_split': 6, 'min_samples_leaf': 5, 'criterion': 'gini', 'n_estimators': 200}",0.9575757575757576,0.9349593495934959,0.7088607594936709,0.8333333333333333,0.8586822999990644,0.6285521545261011,"{'min_samples_split': 4, 'min_samples_leaf': 1, 'criterion': 'gini', 'n_estimators': 100}",0.9245810055865922,0.8891820580474934,0.4722222222222222,0.30434782608695654,0.647583277985816,0.6403220901986192,"{'min_samples_split': 6, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 100}",0.9481037924151697,0.9063386944181647,0.7022900763358778,0.5370370370370371,0.7734424000515624,0.6113818139023266,"{'min_samples_split': 4, 'min_samples_leaf': 1, 'criterion': 'gini', 'n_estimators': 100}",0.7368421052631579,0.8749999999999999,0.6896551724137931,0.5185185185185186,0.7050039490488674,0.6542845505541205,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 100}"
10_5_0,0.875219683655536,0.8939507094846901,0.5263157894736842,0.5772357723577236,0.7181804887429084,0.5758696636088636,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini', 'n_estimators': 200}",0.8808290155440416,0.8847305389221557,0.4653465346534653,0.5101214574898785,0.6852568866523854,0.6157452556714225,"{'min_samples_split': 4, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 200}",0.7168141592920354,0.5520833333333333,0.319634703196347,0.5049833887043189,0.5233788961315087,0.6011528624161628,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 200}",0.7939698492462313,0.7966919365954515,0.44128113879003555,0.45578231292517,0.621931309389222,0.6063834600966964,"{'min_samples_split': 4, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 100}",0.002580645161290323,0.662621359223301,0.5033112582781457,0.5217391304347826,0.4225630982743799,0.6628631368885678,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 200}",0.9450757575757576,0.930323846908734,0.4027777777777778,0.56,0.7095443455655673,0.614012304292037,"{'min_samples_split': 6, 'min_samples_leaf': 5, 'criterion': 'gini', 'n_estimators': 100}",0.8474820143884892,0.8416666666666668,0.39263803680981596,0.24347826086956523,0.5813162446836343,0.6284051891208775,"{'min_samples_split': 6, 'min_samples_leaf': 1, 'criterion': 'entropy', 'n_estimators': 100}",0.8828202581926514,0.8666375163970267,0.5584905660377358,0.3787878787878789,0.6716840548538232,0.5978428067809064,"{'min_samples_split': 6, 'min_samples_leaf': 1, 'criterion': 'gini', 'n_estimators': 100}",0.6582278481012659,0.859106529209622,0.4878048780487805,0.6,0.6512848138399171,0.6267438968984415,"{'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini', 'n_estimators': 200}"
