comb,f1-0.0,f1-1.0,f1-2.0,f1-3.0,macro.0,best_score_.,hyper.0,f1-0.1,f1-1.1,f1-2.1,f1-3.1,macro.1,best_score_.,hyper.1,f1-0.2,f1-1.2,f1-2.2,f1-3.2,macro.2,best_score_.,hyper.2,f1-0.3,f1-1.3,f1-2.3,f1-3.3,macro.3,best_score_.,hyper.3,f1-0.4,f1-1.4,f1-2.4,f1-3.4,macro.4,best_score_.,hyper.4,f1-0.5,f1-1.5,f1-2.5,f1-3.5,macro.5,best_score_.,hyper.5,f1-0.6,f1-1.6,f1-2.6,f1-3.6,macro.6,best_score_.,hyper.6,f1-0.7,f1-1.7,f1-2.7,f1-3.7,macro.7,best_score_.,hyper.7,f1-0.8,f1-1.8,f1-2.8,f1-3.8,macro.8,best_score_.,hyper.8
50_100_75,0.8068893528183715,0.8495508982035928,0.0,0.0,0.41411006275549106,0.2892540986222961,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.6157112526539278,0.7075324675324676,0.0,0.0,0.33081093004659884,0.274163052094691,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.5982498011137629,0.3525835866261398,0.0,0.0,0.23770834693497567,0.3213588707470487,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5459770114942529,0.05995203836930456,0.0,0.0,0.15148226246588936,0.29731651071649673,"{'oob_score': False, 'max_samples': 10, 'max_features': 300, 'n_estimators': 200}",0.5942028985507246,0.6525974025974026,0.0,0.0,0.3117000752870318,0.2749459464767623,"{'oob_score': False, 'max_samples': 10, 'max_features': 300, 'n_estimators': 200}",0.7716535433070867,0.7766990291262136,0.0,0.0,0.38708814310832507,0.3099850043062142,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.4146825396825397,0.6782608695652174,0.0,0.0,0.27323585231193925,0.2904446362208235,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.3086515978176149,0.6374378109452737,0.0,0.0,0.23652235219072215,0.27180355867793304,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.6394557823129251,0.7864768683274022,0.0,0.0,0.35648316266008184,0.3315048900364482,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}"
30_30_15,0.6446540880503143,0.6636771300448432,0.0,0.0,0.32708280452378935,0.2994272405929524,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.7637848876786931,0.7351778656126483,0.0,0.0,0.37474068832283536,0.3522282056374276,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.1688888888888889,0.5257806826434277,0.0,0.0,0.17366739288307914,0.267269679461801,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.5588373183309893,0.2510204081632653,0.0,0.0,0.20246443162356365,0.3136849814251064,"{'oob_score': False, 'max_samples': 5, 'max_features': 90, 'n_estimators': 200}",0.02652519893899204,0.6422167889160554,0.0,0.0,0.16718549696376186,0.3191351314734071,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.326530612244898,0.6519766688269604,0.0,0.0,0.2446268202679646,0.3087529021544456,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.032,0.6254893431926926,0.0,0.0,0.16437233579817315,0.3188928370719591,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.8763796909492273,0.8088888888888889,0.0,0.0,0.42131714495952904,0.28102280934598084,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.8079470198675496,0.8705882352941176,0.0,0.0,0.41963381379041675,0.3465373794525829,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}"
60_120_90,0.5258833196384551,0.015341701534170154,0.0,0.0,0.13530625529315632,0.24671851719230176,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 10}",0.8319327731092437,0.7927107061503417,0.0,0.0,0.40616086981489635,0.269130829313849,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.5536159600997506,0.1417624521072797,0.0,0.0,0.17384460305175756,0.2777379650338322,"{'oob_score': True, 'max_samples': 5, 'max_features': 360, 'n_estimators': 100}",0.5188246097337007,0.39501039501039503,0.0,0.0,0.22845875118602393,0.2816393946088154,"{'oob_score': True, 'max_samples': 10, 'max_features': 360, 'n_estimators': 100}",0.4854517611026034,0.6913580246913581,0.0,0.0,0.29420244644849036,0.27607081072822814,"{'oob_score': False, 'max_samples': 10, 'max_features': 360, 'n_estimators': 200}",0.6469453376205788,0.5010845986984817,0.0,0.0,0.2870074840797651,0.25105778126703787,"{'oob_score': True, 'max_samples': 10, 'max_features': 360, 'n_estimators': 200}",0.748898678414097,0.6993087557603687,0.0,0.0,0.36205185854361643,0.3115287572433881,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.36226415094339626,0.6431924882629109,0.0,0.0,0.2513641598015768,0.2669707251332038,"{'oob_score': False, 'max_samples': 10, 'max_features': 360, 'n_estimators': 100}",0.6894977168949771,0.7553816046966731,0.0,0.0,0.36121983039791256,0.26767056335843104,"{'oob_score': True, 'max_samples': 5, 'max_features': 360, 'n_estimators': 100}"
10_10_8,0.7166276346604217,0.799842705465985,0.0,0.0,0.37911758503160164,0.2988625007455405,"{'oob_score': False, 'max_samples': 10, 'max_features': 30, 'n_estimators': 100}",0.7632924335378323,0.7353572523765717,0.0,0.0,0.37466242147860096,0.28205194945539697,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.36293766011955597,0.4227642276422765,0.0,0.0,0.19642547194045812,0.3395680577158331,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.5715315315315315,0.14017617770968976,0.0,0.0,0.1779269273103053,0.3619257393083267,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.6527888977848945,0.7107402652973899,0.0,0.0,0.3408822907705711,0.3094210625299972,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.2513586956521739,0.6393562545720556,0.0,0.0,0.22267873755605738,0.27830659799614793,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.8352208380520951,0.8159714476912783,0.0,0.0,0.41279807143584335,0.3366139895650778,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.4722631320569464,0.6243725599553821,0.0,0.0,0.27415892300308214,0.25639581135482126,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 10}",0.5350089766606823,0.7972204674668352,0.0,0.0,0.33305736103187933,0.32171241650911875,"{'oob_score': False, 'max_samples': 10, 'max_features': 30, 'n_estimators': 100}"
10_20_0,0.6046511627906976,0.7647798742138364,0.0,0.0,0.34235775925113354,0.26433855106470966,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.654945054945055,0.5670498084291188,0.0,0.0,0.30549871584354343,0.32996409112180614,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.5555555555555556,0.33766233766233766,0.0,0.0,0.2233044733044733,0.3038307563079381,"{'oob_score': False, 'max_samples': 10, 'max_features': 60, 'n_estimators': 200}",0.5665236051502146,0.4857142857142857,0.0,0.0,0.26305947271612506,0.30784954741472864,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.28787878787878785,0.3673469387755102,0.0,0.0,0.1638064316635745,0.2909543995696741,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.8793774319066148,0.8571428571428572,0.0,0.0,0.434130072262368,0.30570641784890307,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.24242424242424238,0.6527050610820245,0.0,0.0,0.2237823258765667,0.3129444982897406,"{'oob_score': False, 'max_samples': 10, 'max_features': 60, 'n_estimators': 200}",0.5395095367847411,0.6992084432717678,0.0,0.0,0.3096794950141272,0.28003166000437874,"{'oob_score': False, 'max_samples': 10, 'max_features': 60, 'n_estimators': 200}",0.6333333333333334,0.8205128205128205,0.0,0.0,0.3634615384615385,0.3156895013485035,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}"
30_15_0,0.7914329423763387,0.8218151540383015,0.0,0.0,0.40331202410366007,0.2877676788768717,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.7680763983628921,0.7275590551181103,0.0,0.0,0.3739088633702506,0.3073472601285935,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.6146788990825688,0.2072936660268714,0.0,0.0,0.20549314127736004,0.29060628589840654,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.5789954337899543,0.0972972972972973,0.0,0.0,0.1690731827718129,0.3754894272206773,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.5560747663551401,0.4712950600801068,0.0,0.0,0.2568424566088117,0.29689526863771354,"{'oob_score': False, 'max_samples': 10, 'max_features': 45, 'n_estimators': 10}",0.42857142857142855,0.6817248459958932,0.0,0.0,0.27757406864183043,0.2726264034592423,"{'oob_score': True, 'max_samples': 10, 'max_features': 45, 'n_estimators': 10}",0.0,0.6246764452113891,0.0,0.0,0.15616911130284727,0.1553255343471258,"{'oob_score': False, 'max_samples': 1, 'max_features': 1, 'n_estimators': 200}",0.8856985091109884,0.8167877320419693,0.0,0.0,0.4256215602882394,0.2883047746041604,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.7303754266211604,0.8522072936660269,0.0,0.0,0.3956456800717968,0.3095411831599189,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}"
60_30_23,0.9080511325409285,0.8768968720966243,0.0,0.0,0.4462370011593882,0.31126335789467424,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.638558473678012,0.5550626808100289,0.0,0.0,0.2984052886220102,0.2777166398143723,"{'oob_score': True, 'max_samples': 5, 'max_features': 90, 'n_estimators': 200}",0.5982263640462949,0.21714743589743593,0.0,0.0,0.2038434499859327,0.3260526733406665,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.5719496625934707,0.05296288257000218,0.0,0.0,0.1562281362908682,0.36569534773987966,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.6390123456790122,0.42091062394603707,0.0,0.0,0.26498074240626235,0.34724324440095417,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.835644464651057,0.7974967907573812,0.0,0.0,0.40828531385210953,0.2996207690956266,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.2776255707762557,0.6574813998346652,0.0,0.0,0.23377674265273024,0.32230485793757485,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.7353300733496332,0.7251180764276514,0.0,0.0,0.36511203744432114,0.270866970426864,"{'oob_score': False, 'max_samples': 10, 'max_features': 90, 'n_estimators': 200}",0.8217609162491053,0.8815447456368363,0.0,0.0,0.42582641547148536,0.31471134123565536,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}"
50_25_0,0.38474870017331025,0.730813953488372,0.0,0.0,0.27889066341542057,0.2909863522348199,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.8147138964577657,0.7686832740213523,0.0,0.0,0.3958492926197795,0.2960630144536283,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.6076867295141407,0.12177121771217711,0.0,0.0,0.18236448680657946,0.32069394100245835,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5626834381551362,0.08754208754208755,0.0,0.0,0.16255638142430595,0.3295022498941117,"{'oob_score': True, 'max_samples': 5, 'max_features': 75, 'n_estimators': 200}",0.6847757422615287,0.708775852431526,0.0,0.0,0.3483878986732637,0.32930881066566586,"{'oob_score': False, 'max_samples': 10, 'max_features': 75, 'n_estimators': 200}",0.8902564102564102,0.8196981731532963,0.0,0.0,0.42748864585242663,0.30044544879140866,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.023166023166023165,0.6259289843104872,0.0,0.0,0.16227375186912757,0.32817013303512016,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.8756530825496343,0.8151292937089927,0.0,0.0,0.42269559406465673,0.2777673020724696,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.8012048192771084,0.8468809073724007,0.0,0.0,0.41202143166237726,0.3127458300823335,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}"
50_25_6,0.6474118529632408,0.7104247104247104,0.0,0.0,0.3394591408469878,0.2635314277578149,"{'oob_score': True, 'max_samples': 5, 'max_features': 75, 'n_estimators': 200}",0.8939828080229226,0.8265356265356264,0.0,0.0,0.43012960863963723,0.3347164183663163,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.6079891672308734,0.4319695528068506,0.0,0.0,0.259989680009431,0.3559172244238669,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5680857978550536,0.02276422764227642,0.0,0.0,0.1477125063743325,0.34004895222806364,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.0695970695970696,0.6485355648535566,0.0,0.0,0.17953315861265653,0.3236937263528606,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.6787878787878787,0.739618406285073,0.0,0.0,0.35460157126823794,0.29691740761579777,"{'oob_score': False, 'max_samples': 10, 'max_features': 75, 'n_estimators': 200}",0.5857438016528926,0.6295484436650592,0.0,0.0,0.303823061329488,0.3386208558147553,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.5851209493382018,0.6970265202250202,0.0,0.0,0.3205368673908055,0.3066932655542105,"{'oob_score': True, 'max_samples': 10, 'max_features': 75, 'n_estimators': 100}",0.7277486910994765,0.8647925033467203,0.0,0.0,0.39813529861154917,0.28623761549992294,"{'oob_score': False, 'max_samples': 10, 'max_features': 75, 'n_estimators': 100}"
30_45_0,0.7925233644859814,0.8207343412526998,0.0,0.0,0.4033144264346703,0.2653733307045453,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.6091644204851752,0.6928838951310861,0.0,0.0,0.3255120789040653,0.2684044132299987,"{'oob_score': False, 'max_samples': 10, 'max_features': 135, 'n_estimators': 200}",0.38367346938775515,0.5068870523415979,0.0,0.0,0.22264013043233827,0.31165279176610294,"{'oob_score': False, 'max_samples': 10, 'max_features': 135, 'n_estimators': 100}",0.5383615084525358,0.02952029520295203,0.0,0.0,0.14197045091387198,0.3482650817954277,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.0546875,0.647130647130647,0.0,0.0,0.17545453678266176,0.2940223332080998,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.047058823529411764,0.6227106227106227,0.0,0.0,0.16744236156000863,0.2372299828485213,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.12878787878787878,0.6311584553928095,0.0,0.0,0.18998658354517206,0.3399618693441483,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.565680473372781,0.4305555555555555,0.0,0.0,0.24905900723208413,0.2689513172764423,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 10}",0.39393939393939387,0.7669902912621359,0.0,0.0,0.29023242130038246,0.31250702380701395,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}"
5_10_8,0.7945971122496507,0.8261724234765515,0.0,0.0,0.40519238393155055,0.2788780503035418,"{'oob_score': True, 'max_samples': 10, 'max_features': 30, 'n_estimators': 200}",0.7623220153340635,0.7606594656054576,0.0,0.0,0.3807453702348803,0.286323612660656,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.580934101087652,0.4404332129963899,0.0,0.0,0.25534182852101045,0.3283916838490649,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.5461794019933555,0.05405405405405406,0.0,0.0,0.15005836401185238,0.3360519089789483,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.09613572101790764,0.6457342213764669,0.0,0.0,0.18546748559859363,0.31093612653055314,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.7932148626817447,0.808565866320571,0.0,0.0,0.4004451822505789,0.30383210837203783,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.3572030328559394,0.6680896478121664,0.0,0.0,0.25632317016702644,0.3197488927062956,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.3037974683544304,0.6480336383873362,0.0,0.0,0.23795777668544166,0.2928793507397734,"{'oob_score': True, 'max_samples': 10, 'max_features': 30, 'n_estimators': 100}",0.7969924812030076,0.8673621460506706,0.0,0.0,0.41608865681341956,0.3159135662953372,"{'oob_score': False, 'max_samples': 10, 'max_features': 30, 'n_estimators': 200}"
30_15_11,0.8861209964412811,0.8545098039215687,0.0,0.0,0.4351577000907124,0.33117040469485337,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.7471184072651065,0.6663724624889673,0.0,0.0,0.35337271743851845,0.3015995720116995,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5861561119293078,0.2840909090909091,0.0,0.0,0.21756175525505422,0.3350130511685505,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5668852001673874,0.39299179418939895,0.0,0.0,0.2399692485891966,0.2965239161194089,"{'oob_score': True, 'max_samples': 5, 'max_features': 45, 'n_estimators': 100}",0.1911642122811892,0.6098601564351741,0.0,0.0,0.20025609217909082,0.29217554299359255,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 10}",0.6256285763828681,0.21334543803903766,0.0,0.0,0.20974350360547644,0.2668432264300281,"{'oob_score': True, 'max_samples': 5, 'max_features': 45, 'n_estimators': 100}",0.4638329604772558,0.697104377104377,0.0,0.0,0.2902343343954082,0.3162234817963898,"{'oob_score': False, 'max_samples': 10, 'max_features': 45, 'n_estimators': 200}",0.8564102564102564,0.798267849598648,0.0,0.0,0.4136695265022261,0.29767512656016604,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.8631950573698146,0.9219638242894058,0.0,0.0,0.4462897204148051,0.30047398001018993,"{'oob_score': False, 'max_samples': 5, 'max_features': 45, 'n_estimators': 200}"
30_60_30,0.2588597842835131,0.654071661237785,0.0,0.0,0.22823286138032453,0.25737472259676325,"{'oob_score': True, 'max_samples': 5, 'max_features': 180, 'n_estimators': 10}",0.7707736389684814,0.7530120481927711,0.0,0.0,0.38094642179031313,0.29037735040702567,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5604395604395606,0.44141689373297005,0.0,0.0,0.25046411354313264,0.34079656161691335,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5427974947807932,0.3177257525083612,0.0,0.0,0.2151308118222886,0.3448998784967634,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.546899841017488,0.6570247933884297,0.0,0.0,0.30098115860147945,0.2805986460003045,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.7633333333333333,0.7606837606837608,0.0,0.0,0.3810042735042735,0.28374150407297727,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}",0.05714285714285714,0.6281714785651794,0.0,0.0,0.17132858392700914,0.3122561583257703,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.8195413758723828,0.7856517935258093,0.0,0.0,0.40129829234954806,0.24690446535059937,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.44696969696969696,0.08695652173913045,0.0,0.0,0.13348155467720685,0.3029159457418838,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}"
10_5_0,0.7759259259259259,0.785508439687114,0.0,0.0,0.39035859140326,0.2899967650357626,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.8246708246708248,0.7972027972027973,0.0,0.0,0.4054684054684055,0.3075850166653139,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}",0.5783132530120482,0.36623376623376624,0.0,0.0,0.2361367548114536,0.3049664309060525,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.5730434782608695,0.17355371900826447,0.0,0.0,0.1866492993172835,0.3701768174886326,"{'oob_score': True, 'max_samples': 10, 'max_features': 15, 'n_estimators': 200}",0.4491899852724595,0.6233250620347395,0.0,0.0,0.26812876182679973,0.2817055990183508,"{'oob_score': True, 'max_samples': 5, 'max_features': 15, 'n_estimators': 200}",0.6108374384236452,0.7182009838369642,0.0,0.0,0.3322596055651523,0.2598725117558732,"{'oob_score': False, 'max_samples': 5, 'max_features': 15, 'n_estimators': 200}",0.6647686832740214,0.7406181015452539,0.0,0.0,0.35134669620481884,0.31777158779122233,"{'oob_score': True, 'max_samples': 5, 'max_features': 15, 'n_estimators': 200}",0.49010238907849835,0.6881578947368421,0.0,0.0,0.2945650709538351,0.28523624042408935,"{'oob_score': False, 'max_samples': 10, 'max_features': 15, 'n_estimators': 200}",0.6746987951807228,0.8325203252032519,0.0,0.0,0.3768047800959937,0.3094341488492806,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}"
60_60_15,0.7818061964403428,0.7972399150743099,0.0,0.0,0.39476152787866314,0.3130123641651932,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.7286486486486485,0.7552213868003341,0.0,0.0,0.37096750886224567,0.2577668367287052,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 10}",0.43356643356643354,0.5566037735849056,0.0,0.0,0.2475425517878348,0.2797773359678421,"{'oob_score': True, 'max_samples': 10, 'max_features': 180, 'n_estimators': 200}",0.5771812080536912,0.2659846547314578,0.0,0.0,0.21079146569628726,0.34269669215808823,"{'oob_score': True, 'max_samples': 10, 'max_features': 180, 'n_estimators': 200}",0.30813124108416545,0.6778523489932886,0.0,0.0,0.24649589751936352,0.34687478346454326,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.5985915492957746,0.6007509386733417,0.0,0.0,0.2998356219922791,0.2381198361668058,"{'oob_score': True, 'max_samples': 5, 'max_features': 1, 'n_estimators': 10}",0.003490401396160559,0.6290143964562569,0.0,0.0,0.15812619946310436,0.31667897521742444,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.22621564482029602,0.634187316253675,0.0,0.0,0.21510074026849274,0.2637117987218263,"{'oob_score': True, 'max_samples': 10, 'max_features': 180, 'n_estimators': 100}",0.6101694915254237,0.8104575163398694,0.0,0.0,0.35515675196632324,0.27402290838884896,"{'oob_score': True, 'max_samples': 10, 'max_features': 180, 'n_estimators': 200}"
10_10_0,0.5815831987075929,0.5313092979127135,0.0,0.0,0.2782231241550766,0.2817651287045477,"{'oob_score': True, 'max_samples': 10, 'max_features': 30, 'n_estimators': 100}",0.5895316804407713,0.5323943661971832,0.0,0.028169014084507043,0.2875237651806154,0.2755112533981121,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 10}",0.6151515151515152,0.34782608695652173,0.0,0.0,0.24074440052700924,0.3405705677910365,"{'oob_score': False, 'max_samples': 10, 'max_features': 30, 'n_estimators': 200}",0.5351111111111111,0.17751479289940825,0.0,0.0,0.17815647600262985,0.3812986638909897,"{'oob_score': True, 'max_samples': 10, 'max_features': 30, 'n_estimators': 100}",0.21686746987951808,0.4793713163064833,0.0,0.0,0.17405969654650033,0.3166676702796224,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.872093023255814,0.8542713567839196,0.0,0.0,0.4315910950099334,0.2944312625445811,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.024999999999999998,0.6275805119735756,0.0,0.0,0.1631451279933939,0.31482446153606325,"{'oob_score': False, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.39191290824261277,0.6583385384134915,0.0,0.0,0.2625628616640261,0.2835236530261656,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 100}",0.3877551020408163,0.7710843373493976,0.0,0.0,0.2897098598475535,0.2682747673033359,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 100}"
50_100_50,0.4677754677754678,0.6077097505668934,0.0,0.0,0.2688713045855903,0.29297758111711886,"{'oob_score': False, 'max_samples': 10, 'max_features': 300, 'n_estimators': 100}",0.7470355731225297,0.7470398277717977,0.0,0.0,0.37351885022358183,0.318301015933253,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.6157303370786517,0.5647058823529412,0.0,0.0,0.2951090548578982,0.32344684680396485,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.5592592592592592,0.3052064631956912,0.0,0.0,0.21611643061373761,0.2869616030847284,"{'oob_score': False, 'max_samples': 10, 'max_features': 300, 'n_estimators': 100}",0.06030150753768844,0.6453624318004676,0.0,0.0,0.17641598483453902,0.2983860375467286,"{'oob_score': False, 'max_samples': 5, 'max_features': 1, 'n_estimators': 200}",0.5882352941176471,0.6191247974068071,0.0,0.0,0.30184002288111356,0.25463991379598777,"{'oob_score': False, 'max_samples': 10, 'max_features': 300, 'n_estimators': 100}",0.46953405017921157,0.6801152737752162,0.0,0.0,0.28741233098860697,0.26716276621660373,"{'oob_score': False, 'max_samples': 10, 'max_features': 300, 'n_estimators': 200}",0.4969549330085262,0.6531184302733005,0.0,0.0,0.2875183408204567,0.27405993898513575,"{'oob_score': True, 'max_samples': 10, 'max_features': 300, 'n_estimators': 200}",0.6993006993006994,0.8169014084507042,0.0,0.0,0.3790505269378509,0.32681228142808466,"{'oob_score': True, 'max_samples': 10, 'max_features': 1, 'n_estimators': 200}"
