comb,f1-0,f1-1,f1-2,f1-3,macro f1,micro f1
30_30_0,0.6974327332521665,0.7302363548033206,0.3842909618199834,0.3112924742900904,0.5308131310413902,0.6740533744344093
50_50_38,0.6512764457363104,0.7425957329141561,0.34341106914088243,0.3500015490144914,0.5218211992014601,0.6639544628887174
60_90_23,0.6605857243112636,0.6482510435912466,0.28236859652964813,0.35042338041502497,0.4854071862117959,0.6204464314148475
5_5_3,0.669005588283751,0.7336033036020454,0.32742957270888723,0.3089574584795739,0.5097489807685645,0.6648716368529732
5_8_6,0.6357567557292746,0.7505309664791694,0.36076469175402803,0.34930949620342233,0.5240904775414736,0.6656864401672371
10_20_15,0.6826924999615699,0.7018243473322933,0.3566007019346862,0.36678009924914856,0.5269744121194244,0.6639873123033111
50_100_25,0.6686728045218643,0.6969034233089685,0.28823460051530225,0.3598961720046143,0.5034267500876873,0.6522665335236388
30_60_45,0.6422505507918301,0.7221600835893922,0.40054553143523963,0.40235876073740817,0.5418287316384673,0.6665923561220407
50_75_56,0.6822738964680237,0.7547644107937284,0.3830915694825291,0.37282917766687956,0.5482397636027903,0.6939883763851886
5_8_4,0.6428540186547367,0.7210605123647872,0.3492741110433759,0.3572350007589969,0.5176059107054742,0.6503060533310411
60_60_30,0.6733278426647706,0.7284612208013371,0.33597477322074026,0.31694649706510625,0.5136775834379885,0.6666343046138589
