comb,f1-0,f1-1,f1-2,f1-3,macro f1,micro f1
10_5_4,0.7175392001779284,0.7477625940878418,0.5117900671981827,0.5148219582708807,0.6229784549337084,0.7365490768676352
30_15_8,0.7407272261222687,0.761713481324882,0.5364367981957693,0.5607979731568556,0.649918869699944,0.7564548856047443
60_30_15,0.7470034557777154,0.7745156607128826,0.5533002693227109,0.5603852144101666,0.6588011500558689,0.7630291336758352
60_120_60,0.7392663276786681,0.7608900966154688,0.4999442464668235,0.5498102783074068,0.6374777372670918,0.756494643796961
50_25_19,0.743166688229345,0.7632004017572542,0.5698387453036295,0.5917674090748024,0.6669933110912578,0.7632708475236756
5_8_0,0.7123238838095518,0.7318561481779734,0.4724678617810139,0.5335682773517652,0.6125540427800761,0.7281816112048668
5_5_1,0.7014610291918767,0.7301502048431945,0.4332206523214656,0.4979751484212785,0.5907017586944538,0.7199369611390029
50_100_0,0.7367079496136354,0.7533891989361138,0.49877106206654254,0.5011997129451122,0.622516980890351,0.7454973262458687
10_15_8,0.7169370271079719,0.7457881058342117,0.48847876076205565,0.5569644631935042,0.6270420892244358,0.7412480805564357
50_50_13,0.7479940747507836,0.756933576884499,0.5082539814669118,0.521370895721842,0.6336381322060092,0.755224499132357
50_50_25,0.7363625423132579,0.7529430222399554,0.5222231576636909,0.5451520828895848,0.6391702012766224,0.7537895420799363
5_8_2,0.7197569272831474,0.725908955769777,0.519565941913908,0.5300407429594404,0.6238181419815682,0.7329204306163414
50_75_38,0.7336796713590041,0.7531566570587429,0.5075081660329156,0.5296083217520372,0.6309882040506749,0.7539007242849881
60_120_30,0.7555834784053789,0.7662160756325975,0.4793196263574953,0.5386984041538073,0.6349543961373197,0.7611667612290062
5_10_5,0.7091575361945724,0.7309185745403539,0.5258940218851496,0.49413484424960885,0.6150262442174211,0.7302580486570088
10_10_3,0.7150464410551693,0.7464240040139853,0.4837244404790322,0.4884231808581964,0.6084045166015959,0.7348485832880676
5_3_1,0.6944393104458347,0.7342030804687678,0.4535918094857444,0.4146617830176463,0.5742239958544982,0.7117241711587025
30_30_0,0.74152265613701,0.7597408426035424,0.5065525467552161,0.5932370136101088,0.6502632647764693,0.7559842006468565
50_50_38,0.7382944581437194,0.7605561297328263,0.5452207976775927,0.5594910708049866,0.6508906140897812,0.7604815678050766
60_90_23,0.7404550884887664,0.7515981811387179,0.4902707825170315,0.5664327447240585,0.6371891992171437,0.7540676926750716
5_5_3,0.7097680566067307,0.7240593176100852,0.47214547169080073,0.4795645374910371,0.5963843458496635,0.721902661803581
5_8_6,0.7177303297513823,0.7286318232755927,0.5060933355982475,0.5383873935919423,0.6227107205542911,0.734878758565587
10_20_15,0.7207531473138337,0.7497643463123898,0.5175837319168086,0.5375919001836029,0.6314232814316587,0.7475141309225045
50_100_25,0.747353593473301,0.7600791621242886,0.5217083726762347,0.550872674896185,0.6450034507925023,0.7599933687015772
30_60_45,0.7568147776889984,0.770576998200361,0.5262294799179998,0.5889347201012999,0.6606389939771647,0.769224739470794
50_75_56,0.7520232412546531,0.7744489355404353,0.5684979401982759,0.5615506875858666,0.6641302011448077,0.7712043911091829
5_8_4,0.7101746021688045,0.7195456005926437,0.5079670093017778,0.5207477074855947,0.614608729887205,0.7297240725583076
60_60_30,0.738075971936053,0.7545111495812145,0.5288982762668147,0.5975924246109174,0.6547694555987499,0.7563033390325895
