comb,f1-0,f1-1,f1-2,f1-3,macro f1,micro f1
60_120_30,0.7273799287323404,0.7524895031707987,0.4442354372034031,0.4708858722398585,0.5987476853366002,0.7371840210861779
5_10_5,0.7038149362867001,0.7479848546933276,0.38079208774259216,0.4182843844101956,0.5627190657832039,0.7155558404714092
10_10_3,0.7083550099242611,0.7726674734563962,0.40952336946501106,0.38030008478978883,0.5677114844088643,0.723593383794139
5_3_1,0.6704938857628387,0.7527053001643309,0.41382476488561054,0.3769826240654233,0.5535016437195509,0.6985673549653078
30_30_0,0.7131874451820919,0.7697866046050298,0.42213165051690393,0.4019181791798378,0.5767559698709659,0.7264625072428553
50_50_38,0.7408378308953976,0.80315230219413,0.4840352023536614,0.4499360268454857,0.6194903405721687,0.758763800005489
60_90_23,0.7218621193793836,0.7574962699516178,0.39492403405835913,0.3984066234374135,0.5681722617066934,0.7307478664886441
5_5_3,0.6853857520548466,0.7642857343974259,0.4158864427100326,0.3767757166471284,0.5605834114523583,0.7081996769592913
5_8_6,0.682310210463874,0.7563922857095311,0.4178947405387318,0.44833975867735554,0.5762342488473731,0.7103731762308594
10_20_15,0.6897176125328401,0.7713699384727337,0.43298579416125443,0.4770447317155595,0.5927795192205969,0.7260413494848916
50_100_25,0.7306382297570129,0.7588666207783148,0.3798676814345313,0.4619634082565741,0.5828339850566082,0.7349737969433877
30_60_45,0.7040474507798695,0.763649606537427,0.4287868023206386,0.47583595440780957,0.593079953511436,0.726163148263058
50_75_56,0.7280026690057768,0.7791712292208461,0.48934266875248117,0.47336884494697923,0.6174713529815209,0.7456680878687297
5_8_4,0.6924193837504434,0.7705505652801021,0.438236266792197,0.43043719367966154,0.582910852375601,0.7201410286879404
60_60_30,0.718741566035992,0.7695752286456214,0.45389211409481933,0.4456618804294348,0.5969676973014668,0.7327158881350466
