comb,f1-0,f1-1,f1-2,f1-3,macro f1,micro f1
50_50_25,0.7293715925129013,0.7647415975223404,0.4400556833545308,0.44077964186555335,0.5937371288138314,0.7370163016944731
5_8_2,0.7009934657046721,0.7297737636612253,0.4694439900279016,0.4226658017006296,0.5807192552736071,0.7102382774468379
50_75_38,0.727866263165064,0.7537303107774839,0.4314519985890698,0.4505365223873212,0.5908962737297347,0.736241067044601
60_120_30,0.7057284097707298,0.737239131870556,0.43784920821750906,0.45178955293371775,0.583151575698128,0.7240645169278053
5_10_5,0.7028853043777977,0.7546270714119243,0.4828106135153165,0.45390190158490346,0.5985562227224855,0.7258036025881974
10_10_3,0.7279361578001287,0.7822683427545172,0.4398455197081462,0.3717753577312463,0.5804563444985096,0.7366996159775013
5_3_1,0.7005022549082794,0.7827475220681177,0.37788680827719123,0.3579792992808764,0.5547789711336163,0.7150838635910448
30_30_0,0.6927155431396931,0.73935297116798,0.39935104419520373,0.39994607891018563,0.5578414093532656,0.7050839958968275
50_50_38,0.7321851318060606,0.779251827748252,0.4965661382391073,0.4743818676880392,0.6205962413703647,0.7476878224722776
60_90_23,0.7264011802351563,0.7424170983974983,0.4502910991742081,0.43345671866948465,0.5881415241190869,0.7325344407391096
5_5_3,0.6992987396841259,0.78429726011924,0.42850034386320246,0.400051497884048,0.5780369603876542,0.7219838337157523
5_8_6,0.7116456730635046,0.7744732162554633,0.47186669113443913,0.4748968282453577,0.6082206021746911,0.733360978915766
10_20_15,0.6987581729791241,0.7550330373686572,0.4828443164292856,0.481437577947957,0.604518276181256,0.7246691032051014
50_100_25,0.6949502345161562,0.7251127259533124,0.42233975844253074,0.4533505696204316,0.5739383221331078,0.7120699004429651
30_60_45,0.7304755693639692,0.7585071966600775,0.46786077905832524,0.4884888549603708,0.6113331000106856,0.7410190137467683
50_75_56,0.7339668066212506,0.77320628788876,0.49373603061356053,0.4720340034209086,0.61823578213612,0.7501954174581683
5_8_4,0.6925460143300252,0.7347336120689906,0.43763945808597976,0.461159888313912,0.5815197431997269,0.7106592006711748
60_60_30,0.7227833006900731,0.7614778655904831,0.4495170154258553,0.42765596290877567,0.5903585361537969,0.7323730076020807
