comb,f1-0,f1-1,f1-2,f1-3,macro f1,micro f1
10_15_4,0.7140386603805003,0.7488398029029287,0.36850774233727857,0.4195090413728005,0.5627238117483769,0.7211000161543503
60_60_45,0.7389331609087435,0.7893172455398464,0.48440165206591057,0.4442037304653967,0.6142139472449742,0.7516907658695982
30_60_0,0.6878158235069514,0.7116648349256915,0.4248071080493667,0.4027051277441036,0.5567482235565282,0.707315555507285
10_10_5,0.7182567061547142,0.7880116603408386,0.4241443232099218,0.42926331067312246,0.5899190000946493,0.7382424632657097
50_75_0,0.709827007869461,0.7579558206318864,0.4235977335635573,0.410919118762256,0.5755749202067901,0.7240057399981699
30_45_34,0.7265776960854069,0.764613433715277,0.4912884394482664,0.455503614032932,0.6094957958204705,0.7405560371198363
50_25_13,0.7468943340110629,0.8020835498666851,0.43458030235461453,0.425300381845178,0.6022146420193851,0.7539380796016596
50_50_0,0.725017636890893,0.7486528402163932,0.39966774285407053,0.3942984005227989,0.5669091551210389,0.7264605266732084
10_5_3,0.7228005615127739,0.7974003369936813,0.4280815383137524,0.417737452235191,0.5915049722638497,0.7389170598592147
30_30_22,0.73636533833824,0.7768326773202511,0.4778294551532258,0.47566196497547164,0.6166723589467971,0.7479587485663798
60_90_45,0.7324896947862644,0.7511400558425972,0.4584356704751398,0.4408756348832938,0.5957352639968237,0.7365213671208846
60_30_0,0.7226456539704071,0.7657537355899727,0.4053326007196692,0.37033498212138966,0.5660167431003598,0.7260138555410707
10_5_4,0.6940608355196402,0.7901102842747282,0.4460697242304875,0.4112470253127738,0.5853719673344074,0.725177426558989
30_15_8,0.7251006476948842,0.783208433714113,0.4215916959758375,0.40614323557540016,0.5840110032400587,0.7346999328316852
60_30_15,0.7353529323207738,0.7893735097893795,0.43048294439315427,0.3806093291808541,0.5839546789210404,0.7393198273080362
60_120_60,0.734220227834208,0.7580299582867416,0.41842384265081406,0.41001182766625566,0.5801714641095048,0.7385770684932055
50_25_19,0.7476608707642475,0.8121445019733482,0.45927356771679584,0.43578854621118457,0.6137168716663941,0.75989123534942
5_8_0,0.7132435552090235,0.7612603763328964,0.4413828148047092,0.46344007740369775,0.5948317059375818,0.7307247116849921
5_5_1,0.7007247560380352,0.7849350642888777,0.37968124235832373,0.41338399279043164,0.569681263868917,0.7243801951969497
50_100_0,0.7297818202285411,0.7444448169112241,0.38620795634456145,0.37509303084190315,0.5588819060815574,0.7298002267359466
10_15_8,0.712357382936386,0.7825144285591823,0.42821829225853947,0.43728511489991584,0.5900938046635058,0.7361444745036417
50_50_13,0.7301220689221282,0.767392421556394,0.45960467492665913,0.42093228101218017,0.5945128616043404,0.7373692003106691
50_50_25,0.7390954699065782,0.7765141780206994,0.4442332219449894,0.39949149781569226,0.5898335919219897,0.7417824979786779
5_8_2,0.708334041231765,0.7499257932000571,0.43971623268462734,0.42422485095877543,0.5805502295188063,0.7179012918435049
50_75_38,0.7257926043025731,0.7553379133833,0.4471699476937466,0.4525802557508827,0.5952201802826256,0.7358304153227455
60_120_30,0.7058031465715506,0.7288065116718156,0.4191900505958029,0.38656513326946473,0.5600912105271586,0.7098215810992273
5_10_5,0.7085996260888969,0.7522600165227433,0.45233852827564175,0.4269857519643071,0.5850459807128974,0.7221864338030409
10_10_3,0.7031659901854511,0.7610990946966921,0.44123368178306943,0.4032825888055368,0.5771953388676875,0.7216797448120623
5_3_1,0.6691368495154508,0.7752910592940976,0.37833711652657426,0.3567393684898135,0.5448760984564841,0.7015935487333779
30_30_0,0.7372699309035372,0.7672064126233953,0.37243563582205247,0.41131190491821124,0.5720559710667991,0.7372808944502226
50_50_38,0.736971150708868,0.7802861776816256,0.48781708532949153,0.4435244678666911,0.6121497203966692,0.7493710144223097
60_90_23,0.7293937495899536,0.7558721797997506,0.44511594172442476,0.43210515298285135,0.590621756024245,0.738170860461965
5_5_3,0.7103732773921341,0.7802807540070046,0.4028184195351136,0.4385213225687996,0.582998443375763,0.7267614172807719
5_8_6,0.7168664445450944,0.786461331305676,0.4379988976739318,0.4640623411648318,0.6013472536723835,0.7391944256824577
10_20_15,0.7162568787874259,0.7618172759899806,0.4358132055036475,0.4604818426391906,0.5935923007300612,0.7317726735587377
50_100_25,0.7146629796991762,0.7248472784484786,0.3768171846715689,0.4377245383470623,0.5635129952915716,0.7121284011021713
30_60_45,0.7394657734824648,0.7626521276204197,0.4530645513741891,0.4952542121314023,0.612609166152119,0.745742579287088
50_75_56,0.7302697488756187,0.7756454542237246,0.4840956956589512,0.4572829838218172,0.611823470645028,0.7470173129850796
5_8_4,0.6887668448056414,0.7490087170419515,0.3937769858404377,0.4427102025273124,0.5685656875538359,0.7021118690920838
60_60_30,0.7345592409432684,0.769659209352699,0.458085607697744,0.4177876662089933,0.5950229310506762,0.741073829768287
